	yes
whatever	-1.297835340172462
wheat	-1.8495660008795367
when	-2.068912928182721
when_his_name	1.5951411064428287
when_i	-2.018641963730087
when_the	-1.109342330793972
whenever	-0.1267921796865396
where	-1.4386797857740046
where_are_they	0.13146907949761194
where_does_that	0.7426557164320079
where_is	2.046167871298302
whereas	-1.3471964054740755
whereupon_his	0.2776552520450054
whereupon_his_ballot	0.10517291069458111
whether	-2.0897105024159357
whether_it_is	0.1834697375212539
which	-2.1411159106995843
which_i	-0.954385778964137
which_i_ask	0.5055035874049502
which_i_introduced	0.13152730959518424
which_i_send	0.8572656317932654
which_is	-1.344490108026229
which_one_is	0.9586805304854371
which_the	-0.7317800492927571
which_to	0.29400097047843576
which_to_revise	0.4509525690659348
which_were	2.8029155482282526
while	-2.758825178120637
whip	1.0383540305811056
white	-1.5730746792625332
white_house_washington	1.8945071439549621
who	-2.2610264164012843
who_are	-0.12917922522094633
who_has	1.1376043356970775
who_has_the	0.693975752393965
who_is	-0.6490842786137228
who_made	1.5573954259295684
who_made_that	0.020008514198822686
who_seeks	2.6844000258617053
who_seeks_recognition	0.4904521984927291
who_yields	2.4736160614957017
who_yields_time	1.5950934873501936
whole	-0.1114526966911163
whole_house_on	0.5434415455561012
whole_proceeded	-2.570172348309305
whom	-0.3181709631673598
whom_i	-0.10789279523868177
whose	-0.7272111399804667
why	-1.8798322215257026
why_do	-0.07556898056752306
why_mr_president	1.0308561244846526
why_not_do	0.447881959840535
wi	-1.652702362868756
wife	-0.4738156913072622
will	0.18247350767027434
will_answer_it	1.2448977143040247
will_ask	-0.8001930229710166
will_be	0.566687378644222
will_be_entered	0.058456986750897486
will_be_made	0.30614441113271806
will_be_postponed	1.505949661220033
will_be_printed	1.0844197495096697
will_be_read	2.156029759223241
will_be_received	1.4111592068362957
will_be_referred	2.9129979116513836
will_be_reported	1.9682665453859474
will_be_so	1.528645317917037
will_be_spread	0.02416483742141894
will_be_stated	3.791805162361086
will_be_voted	0.1915913508036219
will_call_the	0.17038417219643812
will_come_to	1.236198091958151
will_control_20	1.1396388475733714
will_correct	-0.06813061529363207
will_enable	-0.050823120137444236
will_entertain	1.1387727274582837
will_entertain_up	0.5540378256449957
will_explain	0.012297104184799797
will_have	-1.6773327100019395
will_lie	2.8339281883253267
will_lie_on	0.32783773856178267
will_make	-0.770162187706458
will_move	-1.1510609358840052
will_my	2.618431525765567
will_not	-1.2149014374485854
will_occur	-0.27862436966804544
will_please	2.343549951075851
will_proceed_the	-0.3038940630928558
will_resume	0.44507460511405084
will_state	0.1562770608142766
will_state_it	1.8087405029936803
will_take_but	2.378558168247867
will_the	1.4480695717078067
will_the_gentleman	0.12377019161582561
will_yield	-0.6115952287904529
william	-1.7936911774947282
williams	-0.7605727369464723
wilson	-1.8568061826137219
win	-0.045967546290099616
wis	-0.8091925662244677
wisconsin	-0.8320713506805678
wish	-0.3212735691435603
wish_you_would	0.21893219433637426
wishes	-1.9187618002677955
with	-1.3775379933501943
with_a	-0.0009574229573682119
with_an_amendment	0.2758004749179195
with_and	0.21297546482255145
with_and_that	1.3478438917990487
with_appropriation	1.0676167078983618e-05
with_appropriation_bills	0.37022846807537524
with_great_pleasure	0.6255568667961771
with_leave	0.052251397714162824
with_me	0.5190136845636203
with_mr	-0.052941059234478845
with_my	-0.03847100999530274
with_pleasure	0.4030475150410657
with_that	1.4366062413668093
with_that_senator	0.22445397637873593
with_the	-1.0337191324004533
with_the_reading	1.819347105365194
with_the_recommendation	0.07730067142950259
with_the_security	0.8682121252364184
with_the_senator	-0.4216832198091178
withdraw	0.7591035391215512
withdraw_my	0.7558692676005386
withdrawn	1.0660761601781836
withhold	1.3421512904898378
withhold_my	1.2286234533498557
withhold_my_vote	0.2272995220953242
within	-1.329600181443242
within_the	-0.5154113736525078
without	-0.3095825613801917
without_losing	1.1082533616436359
without_objection	1.9129526252185924
without_objection_it	0.2818669055641958
without_objection_the	0.1372653505898783
without_the	-0.2475049621261907
women	-1.2575651936145857
womens	-0.3469787579954381
won	-0.22243176874439338
wonder	-0.40203693304757787
wood	-1.4220337223600104
word_i	-0.9613121239354261
word_mr	-1.9799612509229165
word_mr_chairman	-0.2000393369940141
words	-0.5137018389256015
words_and_i	0.6639979117503427
words_i	-4.527208585109879
words_mr	-2.982074826860803
words_mr_chairman	-1.309229109581196
work	-2.0673999998469097
worked	-0.14099768946521662
workers	-0.8709690986807074
working	-0.31814504851627534
world	-1.1366050962687526
worth	-0.7881163148066013
would	-1.8590034348454152
would_be	-0.056433557627351194
would_have	-0.908354355457238
would_have_voted	-3.0683430001459246
would_like	-0.07723866219033354
would_like_to	-0.04624223795989636
would_the	0.24165142471395407
would_the_chair	0.0321602739679589
would_vote	-1.568190643040905
wrote	-0.13605330377227756
wu	-3.0393525281276794
wyoming	-1.3443898418965952
x	-3.7337223181008934
x_x	-1.3841669098457476
x_x_x	-0.8950222549303303
xi	-0.33602125769492974
xv	-0.9077684721261112
xxii_the	0.6607571879486557
y	-2.6663401577040067
year	-0.941750354803634
year_2005	-0.47623011553429034
year_2006	-0.5244532918442567
year_was_that	1.2534376025764051
years	-0.6945602229776356
yeas_and	0.8994080125252396
yeas_and_nays	1.2986826993109255
yes	0.33795833057862407
yes_for_a	0.29220360593094075
yes_i	0.12788989246623345
yes_mr	0.9742564110186205
yes_mr_president	0.422791374366137
yesterday	-1.4759102549404353
yet	-1.08552887953223
yield	2.6727664579888306
yield_and_if	0.05518161042663743
yield_back	-0.027086521357060488
yield_back_the	-0.5155354669760084
yield_i	-1.6331512154187864
yield_mr	-0.014076174815540552
yield_myself	-0.09843460463725864
yield_myself_such	0.4540582826206722
yield_such	1.579949320317095
yield_such_time	1.1780228833464081
yield_the	-0.26623499166313824
yield_the_floor	-0.20842722870149588
yield_to	0.08383211526174628
yield_to_my	1.0916705393043695
yield_to_the	0.6796379020366431
yielded_back	2.8471276184103576
yielding	-2.018842936911688
yielding_mr	-0.15716979780889118
yielding_to_me	-0.030809143813031552
york	-0.7900788385385843
york_mr	-1.013106510601937
york_the	-2.3841218551633023
you	-0.7628051483200367
you_are	-0.1458098229704487
you_are_mistaken	0.219186084455898
you_ever_been	2.5025664044985776
you_know_that	0.9282608405457504
you_mean	0.8780978919910396
you_the_president	4.5517562852008435
you_very	0.7314767238899442
you_very_much	0.2570109168830482
young	-2.8406585918619087
your	-1.3612324567570422
your_pardon	7.762026401566075e-06
